-1.2050000429153442,-0.8299999833106995
-1.1864526271820068,-0.8485473394393921
-1.1489533185958862,-0.8852257132530212
-1.1089847087860107,-0.9191823601722717
-1.0664702653884888,-0.9498917460441589
-1.0216665267944336,-0.9771682620048523
-0.9748641848564148,-1.000834584236145
-0.9263462424278259,-1.020748257637024
-0.8721612095832825,-1.0379507541656494
-0.8210397958755493,-1.0496773719787598
-0.7691579461097717,-1.0573487281799316
-0.7137560844421387,-1.0634628534317017
-0.6615936160087585,-1.0690572261810303
-0.6091558933258057,-1.072860598564148
-0.5533227920532227,-1.0756397247314453
-0.500882089138031,-1.0772769451141357
-0.4484081566333771,-1.0789151191711426
-0.3959195613861084,-1.0794546604156494
-0.3434622585773468,-1.0790250301361084
-0.29060691595077515,-1.07859206199646
-0.23814702033996582,-1.0781623125076294
-0.18565888702869415,-1.0777324438095093
-0.13320469856262207,-1.077883243560791
-0.08077093213796616,-1.0795177221298218
-0.027827372774481773,-1.0804802179336548
0.024629030376672745,-1.080920934677124
0.08043333142995834,-1.0804638862609863
0.1329028606414795,-1.0798728466033936
0.18914559483528137,-1.0783056020736694
0.24159720540046692,-1.0768440961837769
0.2940472364425659,-1.0753824710845947
0.3465295732021332,-1.0739201307296753
0.39918482303619385,-1.072614073753357
0.4516567885875702,-1.0721843242645264
0.5041160583496094,-1.072432279586792
0.5601209402084351,-1.0730760097503662
0.612596869468689,-1.0736792087554932
0.6651189923286438,-1.0747023820877075
0.7175571322441101,-1.0763369798660278
0.769995927810669,-1.0779715776443481
0.8258938193321228,-1.079714059829712
0.8784169554710388,-1.0813512802124023
0.9308719635009766,-1.0818895101547241
0.9833446145057678,-1.0814597606658936
1.0423636436462402,-1.0802345275878906
1.0948026180267334,-1.0787733793258667
1.147200345993042,-1.0762163400650024
1.202818751335144,-1.0724728107452393
1.2584317922592163,-1.0687296390533447
1.3107606172561646,-1.0647867918014526
1.3662163019180298,-1.0592114925384521
1.4182478189468384,-1.0525434017181396
1.4707363843917847,-1.0437188148498535
1.5221155881881714,-1.0331348180770874
1.576326847076416,-1.0201996564865112
1.6269539594650269,-1.006446361541748
1.6765875816345215,-0.9894208908081055
1.7247393131256104,-0.9685396552085876
1.7713772058486938,-0.944444477558136
1.8171252012252808,-0.9185887575149536
1.8608089685440063,-0.8895670175552368
1.9027694463729858,-0.8566080331802368
1.9413179159164429,-0.8210446238517761
1.97694993019104,-0.7825620770454407
2.0103108882904053,-0.7420726418495178
2.0417165756225586,-0.7000526785850525
2.0700912475585938,-0.6557631492614746
2.0973784923553467,-0.6071052551269531
2.122394561767578,-0.5610002875328064
2.1441311836242676,-0.513229489326477
2.16302227973938,-0.4607997536659241
2.1767423152923584,-0.41018038988113403
2.1864418983459473,-0.35863447189331055
2.1937336921691895,-0.30335700511932373
2.1995744705200195,-0.25122347474098206
2.2037158012390137,-0.19890418648719788
2.2065227031707764,-0.14550793170928955
2.2091829776763916,-0.09306453168392181
2.210228204727173,-0.04061803221702576
2.2101848125457764,0.015149431303143501
2.209750175476074,0.06760680675506592
2.209315538406372,0.12006424367427826
2.2088401317596436,0.17260798811912537
2.2084479331970215,0.2252771258354187
2.2080183029174805,0.27774548530578613
2.2075884342193604,0.3302273452281952
2.2071588039398193,0.3826846182346344
2.2067291736602783,0.4351418912410736
2.206299304962158,0.4875991642475128
2.2058424949645996,0.5433698296546936
2.2054128646850586,0.5958271026611328
2.2049832344055176,0.6482844352722168
2.2045533657073975,0.700741708278656
2.204543352127075,0.7532095909118652
2.2051846981048584,0.8089852929115295
2.2057995796203613,0.8625045418739319
2.2064404487609863,0.9182570576667786
2.207463264465332,0.9707383513450623
2.209200382232666,1.0264962911605835
2.209900379180908,1.0789669752120972
2.2105064392089844,1.131701946258545
2.2111475467681885,1.1874643564224243
2.212170124053955,1.239920973777771
2.213805913925171,1.2923550605773926
2.2145204544067383,1.3460854291915894
2.215123414993286,1.3985424041748047
