[1.7072549536945125, 1.6619859602201583, 1.615975343720484, 1.5689283009045785, 1.5195858710370833, 1.4699682842655888, 1.42101321934002, 1.371642220750009, 1.3227067582369427, 1.2732815924625749, 1.2233816844890921, 1.1735837141522079, 1.1238098628108928, 1.0738256223411147, 1.0238238739299184, 0.9738286603405025, 0.9238308944656319, 0.873833026613212, 0.8238343892418099, 0.7738352085469596]|[4.33400314760724, 4.3474007768520035, 4.357595731390434, 4.364579927507407, 4.370613230354017, 4.377177321933489, 4.383582255959198, 4.3897701972075795, 4.395326365326557, 4.399914926087007, 4.404268579665706, 4.40856518038565, 4.412261349213805, 4.415384250859494, 4.418287772584902, 4.420799655688824, 4.4228702262006285, 4.424457022253048, 4.425559372371703, 4.4262191320179305]
[1.5699547127339126, 1.5204325117329416, 1.4706868489513014, 1.4214619319483197, 1.3719165974980252, 1.3227959647648553, 1.2732937669148874, 1.2233605358465538, 1.173550347008427, 1.123803690754396, 1.0738219602442747, 1.023817353373956, 0.9738230238626039, 0.9238251877648312, 0.8738281507508271, 0.8238303997125631, 0.7738323322248806, 0.7238338280372906, 0.6738348352096438, 0.6238354351796678]|[4.37409381362348, 4.379130187706655, 4.384353425876929, 4.389200743077669, 4.39369660421223, 4.397533189015899, 4.400459007181192, 4.403291722212855, 4.406278703990378, 4.40893180326613, 4.411318527512442, 4.413815278496588, 4.416253570036813, 4.41856672008511, 4.4206726111459025, 4.422506439367045, 4.424019605108856, 4.425183719329573, 4.425997665330501, 4.426492739063493]
[1.4217843335568876, 1.3721482546306298, 1.3228916460903672, 1.2733223198997987, 1.2233632935692536, 1.1735356948876363, 1.1237998841677257, 1.0738192890200033, 1.0238119645105934, 0.9738178010210584, 0.9238192288860332, 0.8738223111537348, 0.8238247345956966, 0.773827201949085, 0.7238295090696725, 0.6738314152739188, 0.6238330238384489, 0.5738342712219399, 0.5238350423560003, 0.4738358134589155]|[4.3932376461002365, 4.397011681727766, 4.39990018861457, 4.40173505138222, 4.403419101639941, 4.405274670545063, 4.406878321540653, 4.408352888054656, 4.410119020129459, 4.412041101640637, 4.414073042872226, 4.41614019526713, 4.418171285722354, 4.420096477117574, 4.421850551382395, 4.423379145613827, 4.424643066714567, 4.425615800841456, 4.426307611631681, 4.4267026135175875]
[1.2235066446422174, 1.1736192795668574, 1.1238084575311775, 1.073822345635902, 1.0238150408894529, 0.9738188491803884, 0.9238187820577962, 0.873820531149761, 0.8238218038870594, 0.7738234283294292, 0.723825248204344, 0.6738269196547857, 0.6238286516355811, 0.5738303131483345, 0.5238315933546047, 0.4738339134607794, 0.42383119819087417, 0.37385111363702545, 0.3238528613506414, 0.27385704799707694]|[4.410040498910717, 4.411002292821702, 4.411503264221193, 4.411746395966721, 4.412229129500955, 4.412886491644737, 4.4137360831941, 4.414758641341187, 4.415928600789094, 4.4172107856851275, 4.418562223938885, 4.419937014448781, 4.421289272284549, 4.422569269645666, 4.423746165044472, 4.424743706076903, 4.425683263157161, 4.425951359043441, 4.425391841629861, 4.424719502790994]
[1.0738230533966666, 1.0238156150169957, 0.9738187081386402, 0.9238178763143413, 0.8738188996995114, 0.8238194230355267, 0.7738204010093785, 0.7238217274401705, 0.67382299244228, 0.6238245191511415, 0.5738261569759946, 0.5238274265075025, 0.4738311349939702, 0.42382338448418544, 0.3738871100248396, 0.3238827015623049, 0.27387783850127223, 0.22387626869245053, 0.17387783862000342, 0.12388237736631834]|[4.4125321642252775, 4.41262292752176, 4.412772734811624, 4.413053048873579, 4.413492387710074, 4.414106686529088, 4.4148957904479555, 4.415845070366171, 4.4169300914527065, 4.418119359151633, 4.419370261758147, 4.420651600833448, 4.421879093109084, 4.423158222741679, 4.423851816380184, 4.4237708677840475, 4.423589744544747, 4.4232129823676285, 4.422666981423593, 4.421959940103484]
[0.8238257046965785, 0.7738257506202499, 0.7238259453060696, 0.6738260666839915, 0.6238263938696731, 0.5738268779346269, 0.5238270852891873, 0.4738302126621397, 0.42381871563766943, 0.3739197884195912, 0.32392194556670134, 0.27391804870488545, 0.22391458487130875, 0.1739115085314459, 0.12390960477516819, 0.07390905924016627, 0.023910158076656734, -0.026086961198461833, -0.07608229491786772, -0.12607599880633796]|[4.41891364222318, 4.418986644227985, 4.419100212947974, 4.419283925901299, 4.419557403254903, 4.419925183967946, 4.420398190527989, 4.420928164445089, 4.4216494604317225, 4.421945800579434, 4.421639063041947, 4.421404717732097, 4.421136904856266, 4.420839088657004, 4.420482987595653, 4.420051583221412, 4.419531236809842, 4.418914236421684, 4.41820026603461, 4.417397945333413]
[0.6238452102550779, 0.5738452249139624, 0.5238454967411593, 0.4738428876974064, 0.4238567811223564, 0.3737246573258604, 0.32373171379795185, 0.2737489656828556, 0.22376728362268533, 0.17378708882033256, 0.12380728120024781, 0.07382777503681671, 0.023848033906570185, -0.02613234535373133, -0.07611373680858219, -0.1260964788047821, -0.17608082785583717, -0.22606689958746604, -0.2760547123231434, -0.3260439824889932]|[4.43399092576399, 4.434046862949105, 4.434071699279063, 4.433996188235848, 4.4339505220241655, 4.433327110791857, 4.431972794091983, 4.43059270743464, 4.429118097626727, 4.427593662109946, 4.426033536362327, 4.424461763448151, 4.422901758331616, 4.4213762578751865, 4.419906175363017, 4.41850952846753, 4.4171995117320435, 4.415983006512641, 4.414858366068477, 4.413829968451531]
[0.3735575086553462, 0.3235453863844697, 0.27355589491517757, 0.22356830751411497, 0.17358570089833694, 0.12360618482340849, 0.07363083506637724, 0.02365899103156626, -0.02630984124917184, -0.07627632457707768, -0.12624134966847675, -0.176205924302781, -0.22617123486690566, -0.2761374443911567, -0.32610638081902, -0.37607276273671797, -0.42602866635515724, -0.4760326201351711, -0.5260327420906559, -0.5760331361557799]|[4.4430763047023065, 4.442094433557617, 4.44108419382994, 4.439899178534506, 4.438526732919122, 4.4369420219905615, 4.435146997819562, 4.433158202447403, 4.431005140463834, 4.4287275275352025, 4.4263726154271, 4.423991663948178, 4.42163684693616, 4.419357458571562, 4.417212811226518, 4.415223391152765, 4.414051525617482, 4.41353666659476, 4.413127838906144, 4.412934713504201]
[0.12369686798031773, 0.07370558278309047, 0.023715251250785517, -0.026273373768972205, -0.07625978865165843, -0.1262438025021711, -0.17622548024770185, -0.2262053049409113, -0.2761825550765101, -0.32615913302113864, -0.3761209139019181, -0.4260199384702371, -0.47602974029614853, -0.5260293255237856, -0.5760310048062853, -0.6260300569331422, -0.6760366993606145, -0.7260393175243394, -0.7760228609206, -0.8259798302322946]|[4.432022908432382, 4.431091463181398, 4.430105827189648, 4.4290268350825555, 4.427830355362096, 4.426505746715003, 4.425053460329275, 4.423483075390172, 4.421810644514615, 4.420072701959598, 4.418278721803367, 4.417092691597592, 4.416368899882441, 4.415587171545357, 4.414903783066969, 4.41433681898467, 4.413801921279216, 4.412915672877175, 4.411378678984601, 4.4092687425902515]
[-0.12627689903346462, -0.17626815154500391, -0.22625875061980996, -0.27624643328282683, -0.32623290113841746, -0.3761907648894824, -0.42600632850902775, -0.4760247504169006, -0.5260224954224793, -0.576025844570789, -0.6260202492324645, -0.6760524704057455, -0.7260958839350069, -0.7761232977625702, -0.826065354116138, -0.8760112153087525, -0.9259094564225722, -0.9757046421497437, -1.025396410043031, -1.074906971856673]|[4.428302111401496, 4.427370312275372, 4.426379251462663, 4.425284436069149, 4.424071942683692, 4.4227109689232025, 4.4218349804115595, 4.421276292970677, 4.420503654002284, 4.419671120703761, 4.418803694122888, 4.417832961624271, 4.416399918309428, 4.41423821444818, 4.411469996470854, 4.408657265547051, 4.404964112015634, 4.400242987263335, 4.394598073245433, 4.387584351712978]
[-0.2763524184617228, -0.3263444344862955, -0.37629132352792677, -0.42598709571963944, -0.4760176764222319, -0.5260126174449354, -0.5760181203837869, -0.6260048368887883, -0.676078903657076, -0.7261989831127503, -0.7763274972156292, -0.8262662470884258, -0.8762344653846865, -0.9261832732483491, -0.9759798665878963, -1.0256531957747517, -1.0751177980585973, -1.1244233394899708, -1.173729475415227, -1.2229466948756655]|[4.431048067213097, 4.430118575339846, 4.429091705275752, 4.428536501494672, 4.428233349609913, 4.42761407610783, 4.4268071918082335, 4.425823179837275, 4.42458923564859, 4.422750380268593, 4.420051973286092, 4.416640674121949, 4.413101006906115, 4.408627131662446, 4.403111951455976, 4.396697646051748, 4.388982553808902, 4.380585728105478, 4.372263001282722, 4.363413740440195]
[-0.3761093649039206, -0.42601950614371553, -0.4760287309933382, -0.5260269034995978, -0.5760284468712947, -0.6260238596905738, -0.6760488420024198, -0.7260912826851035, -0.7761324961262783, -0.8260921180420736, -0.8760606733326054, -0.9259948877538348, -0.9758168064007356, -1.0255281842252895, -1.0750417728154258, -1.12439923878345, -1.1737372292404704, -1.2229682796203984, -1.2719140323274118, -1.3203022663405393]|[4.417545904489507, 4.417243332526133, 4.4173615182120205, 4.417330606798612, 4.417266958107407, 4.417159326485872, 4.416905550659741, 4.416116501282324, 4.414500100890683, 4.4121588589638066, 4.409641716124392, 4.406106980588407, 4.401412197461225, 4.395675506511657, 4.38847835341363, 4.38043443617618, 4.372310476639549, 4.363528526092791, 4.353280555145418, 4.34065671672257]
[-0.426025718109507, -0.47603090370789, -0.5260297915026716, -0.5760306000418188, -0.6260279630335219, -0.6760421099047246, -0.7260661304058901, -0.7760847211116881, -0.8260469966801077, -0.8760124856622453, -0.9259380164954302, -0.9757616986170882, -1.0254784808081947, -1.0750021903602216, -1.1243757351284374, -1.173726984110696, -1.2229667746306638, -1.2719183172538768, -1.3203089665502934, -1.3676818248154794]|[4.415078819677881, 4.415224720133241, 4.415251747960774, 4.415277728952928, 4.415290476567286, 4.415184843047937, 4.414567230029045, 4.413139899337109, 4.410997504162622, 4.408682551640937, 4.405346178047239, 4.400837748989009, 4.395269113437523, 4.388215842059162, 4.380286892231397, 4.372247747447643, 4.363520522698229, 4.35329926799528, 4.340679496128668, 4.324692894758834]
[-0.4760497237451122, -0.5260554596547465, -0.5760504446171042, -0.6260675091609051, -0.6759737699388173, -0.7257952763020464, -0.7755347334100223, -0.825486525416263, -0.8753589302791845, -0.9250822184339014, -0.9748205272210249, -1.0244818366973194, -1.0740179821972031, -1.1235754028842806, -1.1731272639676151, -1.2224966275667977, -1.2715636388024611, -1.32006291815383, -1.3675429883718935, -1.4136983337513143]|[4.396715791146868, 4.396775152404804, 4.396944110113892, 4.397279362740489, 4.3977173158547505, 4.39788379258045, 4.397481209691543, 4.3965718316018085, 4.395673682219733, 4.39389762990142, 4.391026894064446, 4.3871201915378615, 4.3816885608020275, 4.375262815066109, 4.368575762731021, 4.361020324608821, 4.351750339521898, 4.339842979579616, 4.324327646749416, 4.305115659901825]
[-0.4760444384061821, -0.5260482457600328, -0.5760448601846271, -0.6260563617665675, -0.6759930718884297, -0.7258719450209122, -0.7756907897339672, -0.825645973232551, -0.8755453912320815, -0.9253271487951445, -0.9750908387288649, -1.0247692230994692, -1.074303094424017, -1.1238085178762538, -1.1733031086232053, -1.222635629473592, -1.2716696368608562, -1.3201375276330929, -1.367585954920554, -1.41371473016665]|[4.401913759767788, 4.401967899222725, 4.402103346580042, 4.4023563956024026, 4.40265084669954, 4.402606252965248, 4.401924286393948, 4.400675774366917, 4.399385144555229, 4.397174217170216, 4.393844645431467, 4.389469966468138, 4.383579428775074, 4.376726191953158, 4.369652429731917, 4.361759523741394, 4.352213247291219, 4.340096637254353, 4.3244406822461805, 4.3051507499489565]
[-0.4760443312849736, -0.5260480995516004, -0.5760447470015061, -0.6260561358354836, -0.6759934630928911, -0.725873498912901, -0.7756939526232807, -0.8256492048593217, -0.8755491703506741, -0.9253321129491279, -0.9750963172981267, -1.0247750477360953, -1.0743088729685357, -1.123813242560895, -1.1733066725747836, -1.2226384467105644, -1.2716717851885733, -1.3201390397892085, -1.367586825749971, -1.4137150624828645]|[4.402019110188633, 4.402073143810083, 4.40220791199253, 4.4024592949439825, 4.402750837597649, 4.402701965968778, 4.402014336956885, 4.400758951494168, 4.399460367040685, 4.397240625775745, 4.393901754528116, 4.389517590799072, 4.383617752157004, 4.37675585111083, 4.369674251202943, 4.361774505543976, 4.352222629327139, 4.3401017782901565, 4.324442973205981, 4.305151461140483]
[-0.4760444414570946, -0.5260482499241862, -0.5760448634081886, -0.6260563682012968, -0.6759930607465595, -0.7258719007646103, -0.7756906996519117, -0.8256458811927881, -0.875545283599238, -0.9253270074113811, -0.9750906826940717, -1.0247690572083525, -1.074302929845647, -1.1238083833128019, -1.1733030071185202, -1.2226355492360397, -1.2716695756744671, -1.3201374845654679, -1.3675859301185151, -1.4137147207019722]|[4.401910759288949, 4.401964901758122, 4.402100368458978, 4.4023534649326015, 4.402647998864937, 4.402603526969098, 4.401921721669417, 4.4006734054042855, 4.39938300214826, 4.397172325790817, 4.3938430189108075, 4.389468610082505, 4.3835783372891965, 4.376725347232517, 4.369651808235946, 4.361759097045598, 4.352212980082033, 4.3400964908328294, 4.324440616997496, 4.305150729693555]
[-0.47604445237976056, -0.5260482648323999, -0.5760448749489604, -0.6260563912384693, -0.675993020857207, -0.7258717423212604, -0.7756903771463697, -0.8256455516783979, -0.8755448982595787, -0.9253265012390137, -0.9750901240691011, -1.0247684632964555, -1.074302340633554, -1.1238079015580422, -1.17330264371847, -1.2226352619751062, -1.27166935661919, -1.3201373303777364, -1.3675858413239714, -1.4137146868171884]|[4.401900017182219, 4.401954170442755, 4.402089706396005, 4.402342972751357, 4.4026378032445415, 4.402593767546295, 4.401912539620116, 4.4006649242081854, 4.399375332051066, 4.397165554405162, 4.393837195754084, 4.389463754044515, 4.3835744296269805, 4.376722323022127, 4.369649583199076, 4.3617575694188355, 4.3522120234381925, 4.340095966624621, 4.324440383398669, 4.305150657176566]
[-0.476044420555317, -0.5260482213956045, -0.5760448413235943, -0.6260563241170175, -0.6759931370794238, -0.7258722039641848, -0.7756913168033618, -0.8256465117564754, -0.8755460209909987, -0.925327976030427, -0.9750917516872072, -1.0247701937270808, -1.0743040573707594, -1.1238093052059472, -1.1733037025263158, -1.2226360989428775, -1.271669994861936, -1.3201377796214269, -1.3675861000370877, -1.4137147855444037]|[4.4019313155457604, 4.40198543736442, 4.402120771542852, 4.402373542928249, 4.402667509357291, 4.402622202747181, 4.401939292576898, 4.400689635148551, 4.3993976797614724, 4.397185283616127, 4.3938541621909915, 4.389477902669752, 4.383585815050315, 4.376731134406949, 4.369656066099928, 4.36176202033512, 4.352214810730057, 4.340097493965531, 4.32444106401572, 4.305150868463154]
[-0.4760443906524812, -0.5260481805815883, -0.5760448097285784, -0.62605626104846, -0.6759932462839682, -0.7258726377324143, -0.7756921997224497, -0.8256474138635926, -0.8755470759302045, -0.9253293617717138, -0.9750932810272808, -1.024771819671699, -1.0743056704487872, -1.123810624099478, -1.1733046974017491, -1.2226368853732743, -1.2716705945666238, -1.3201382017391066, -1.3675863431287165, -1.4137148783103213]|[4.401960724066976, 4.402014816342267, 4.402149960929348, 4.402402267231823, 4.402695421770216, 4.402648920987814, 4.401964430149862, 4.400712854005124, 4.39941867808347, 4.397203821547623, 4.3938701041688875, 4.389491196979689, 4.383596513004643, 4.376739413747085, 4.369662157553464, 4.3617662024983765, 4.352217429721041, 4.340098929083296, 4.324441703536087, 4.305151066991939]
[-0.4760443355165976, -0.5260481053272925, -0.5760447514725947, -0.6260561447604708, -0.6759934476390868, -0.7258734375292892, -0.7756938276792233, -0.825649077199919, -0.8755490210636256, -0.9253319168494611, -0.9750961008774417, -1.024774817644663, -1.0743086446978862, -1.1238130559210193, -1.1733065317875078, -1.2226383354208596, -1.2716717003228841, -1.3201389800542949, -1.3675867913494753, -1.4137150493553308]|[4.4020149485162765, 4.402068986318481, 4.402203781330468, 4.402455230096952, 4.402746887643266, 4.4026981850046605, 4.402010779676947, 4.4007556657365186, 4.399457395516359, 4.397238002427346, 4.393899498539513, 4.3895157094884905, 4.383616238263107, 4.3767546794809915, 4.369673389186332, 4.361773913715741, 4.3522222587072665, 4.340101575203103, 4.324442882705877, 4.305151433046184]
[-0.476044283029937, -0.5260480336888889, -0.5760446960157515, -0.6260560340600009, -0.6759936393192971, -0.7258741988967393, -0.775695377414333, -0.8256506606146298, -0.8755508727353681, -0.9253343491583266, -0.9750987852366758, -1.024777671568081, -1.074311476037347, -1.1238153708960137, -1.1733082780328998, -1.222639715795136, -1.2716727529486829, -1.3201397209722314, -1.3675872180336832, -1.4137152121818017]|[4.4020665675360435, 4.402120553482539, 4.402255015716159, 4.402505648150383, 4.402795880633562, 4.4027450819356995, 4.402054902156488, 4.400796420407846, 4.399494252616052, 4.397270540950629, 4.393927480540583, 4.389539044196224, 4.383635015743003, 4.376769211711939, 4.369684081150685, 4.361781254416968, 4.3522268556656245, 4.340104094179549, 4.324444005217759, 4.3051517815118965]
[-0.47604438180713826, -0.5260481685086875, -0.5760448003826839, -0.6260562423926034, -0.6759932785869794, -0.7258727660422762, -0.7756924608923986, -0.8256476807094145, -0.875547387984188, -0.9253297716778829, -0.9750937334103749, -1.024772300630689, -1.0743061476018037, -1.1238110142318931, -1.1733049916886997, -1.222637118001597, -1.2716707719609568, -1.3201383266027034, -1.3675864150359038, -1.4137149057507405]|[4.401969423190245, 4.4020235067265245, 4.402158595231952, 4.40241076396159, 4.402703678340446, 4.402656824318522, 4.401971865914628, 4.400719722208186, 4.399424889446162, 4.397209305119886, 4.393874819850776, 4.38949512947395, 4.383599677489614, 4.376741862799178, 4.3696639594225495, 4.361767439594027, 4.352218204425939, 4.340099353595166, 4.324441892708011, 4.305151125717312]
[-0.4760444060149667, -0.5260482015496576, -0.5760448259604161, -0.6260562934497281, -0.6759931901804853, -0.7258724148853841, -0.7756917461256133, -0.825646950408968, -0.8755465339585867, -0.9253286498515929, -0.9750924953337459, -1.0247709843478905, -1.0743048417351482, -1.1238099465221765, -1.173304186287701, -1.222636481347192, -1.271670286470273, -1.3201379848775088, -1.3675862182411755, -1.41371483065213]|[4.401945615533963, 4.401999722987064, 4.402134964976091, 4.402387510213418, 4.402681081858016, 4.4026351945777815, 4.401951515802751, 4.400700925392377, 4.3994078902632054, 4.397194297745051, 4.393861914029112, 4.389484367070796, 4.383591016965078, 4.376735160262768, 4.369659028088838, 4.361764053925479, 4.352216084222863, 4.340098191796168, 4.324441374984559, 4.305150964998416]
[-0.4760443299125612, -0.5260480976784114, -0.5760447455514298, -0.6260561329409063, -0.675993468104913, -0.7258735188210089, -0.7756939931454935, -0.825649246262183, -0.8755492187678751, -0.9253321765487305, -0.9750963874883, -1.0247751223600043, -1.0743089470019231, -1.1238133030924715, -1.173306718235314, -1.2226384828043586, -1.2716718127124556, -1.320139059162606, -1.3675868369068378, -1.4137150667404237]|[4.402020459914071, 4.402074492179605, 4.40220925166062, 4.402460613266754, 4.4027521186581104, 4.402703192221835, 4.40201549066405, 4.400760017140452, 4.3994613307739225, 4.397241476587573, 4.393902486196769, 4.389518200951081, 4.383618243147387, 4.376756231097158, 4.369674530774626, 4.361774697487395, 4.352222749527632, 4.340101844155928, 4.324443002557233, 4.305151470252105]
[-0.4760443044501394, -0.5260480629250622, -0.5760447186481078, -0.6260560792376982, -0.6759935610931562, -0.7258738881769354, -0.775694744955736, -0.8256500144111333, -0.875550117054152, -0.9253333565147174, -0.9750976897294085, -1.02477650686039, -1.0743103205463396, -1.123814426137243, -1.1733075653769731, -1.2226391524539735, -1.2716723233641483, -1.3201394185980284, -1.367587043900637, -1.41371514573109]|[4.40204550142441, 4.402099508533611, 4.4022341065765955, 4.402485072162176, 4.402775886224379, 4.402725942944122, 4.402036895439511, 4.400779788118824, 4.3994792109554375, 4.397257261733647, 4.393916060874713, 4.389529521125847, 4.383627352511708, 4.376763280998787, 4.369679717679319, 4.361778258621383, 4.352224979612217, 4.340103066166246, 4.324443547112186, 4.305151639300409]
[-0.47604432918555123, -0.5260480966861244, -0.5760447447832789, -0.6260561314075578, -0.6759934707599385, -0.7258735293669595, -0.7756940146113833, -0.82564926819458, -0.8755492444159884, -0.9253322102394392, -0.9750964246702412, -1.0247751618906347, -1.0743089862197357, -1.1238133351579505, -1.1733067424231325, -1.222638501924376, -1.271671827292721, -1.3201390694253037, -1.3675868428169808, -1.4137150689957865]|[4.402021174906063, 4.402075206453328, 4.40220996132492, 4.402461311623768, 4.402752797276107, 4.402703841806626, 4.402016101819003, 4.400760581646787, 4.399461841293713, 4.397241927289344, 4.393902873784654, 4.389518524167781, 4.383618503240427, 4.376756432387861, 4.369674678872536, 4.361774799165858, 4.352222813201612, 4.340101879047098, 4.324443018105514, 4.3051514750788185]
[-0.47604447936218597, -0.5260483016603835, -0.576044903458302, -0.6260564481475417, -0.6759929223179417, -0.7258713509162792, -0.7756895804560969, -0.8256447376740627, -0.8755439463492449, -0.9253252508338308, -0.9750887440894664, -1.0247669961469974, -1.0743008850940923, -1.123806711472041, -1.1733017460058808, -1.222634552350118, -1.2716688154836568, -1.3201369494854736, -1.3675856219734799, -1.413714603111099]|[4.401873480795011, 4.401927660713612, 4.402063367742092, 4.4023170537588205, 4.402612616850712, 4.40256965869792, 4.401889857066148, 4.400643972982382, 4.399356384495045, 4.3971488269497225, 4.39382281072278, 4.38945175810111, 4.383564776470459, 4.37671485226989, 4.369644086657154, 4.361753795699555, 4.35220966022658, 4.3400946716652316, 4.324439806335988, 4.305150478036762]
[-0.4760445544804077, -0.5260484041883293, -0.5760449828274101, -0.6260566065806056, -0.675992647987733, -0.7258702612571477, -0.7756873624954875, -0.8256424715116487, -0.8755412962608778, -0.9253217697452114, -0.9750849022696576, -1.0247629116491475, -1.0742968329181066, -1.1238033983101223, -1.1732992468023267, -1.2226325767765167, -1.2716673089793882, -1.3201358890934183, -1.3675850113086248, -1.4137143700759842]|[4.401799604329398, 4.4018538584632125, 4.401990041759736, 4.4022448961005125, 4.402542498724115, 4.402502540423903, 4.401826709550808, 4.400585645430088, 4.3993036350962695, 4.397102258240993, 4.393782763249016, 4.389418361772756, 4.383537902386951, 4.376694053931123, 4.369628784457685, 4.361743289784018, 4.352203081119933, 4.340091066539104, 4.324438199811671, 4.3051499793171955]
[-0.4760503549041697, -0.5260563211160547, -0.576051111493001, -0.6260688403487432, -0.6759714649588554, -0.7257861207574386, -0.7755160976397065, -0.8254674846442737, -0.8753366636807973, -0.9250529695970703, -0.9747882474450664, -1.024447517889552, -1.073983934964519, -1.1235475650028173, -1.173106265135078, -1.2224800283829709, -1.271550980837566, -1.3200540085173358, -1.367537857437678, -1.4136963757413952]|[4.396095065585225, 4.396155050414952, 4.396328009828058, 4.396673078958396, 4.397128168645937, 4.397319850762314, 4.396950631020786, 4.396081751271663, 4.395230470705633, 4.393506349841646, 4.3906904067888535, 4.386839588581264, 4.381462759114838, 4.375088063060787, 4.368447190441042, 4.360932051702577, 4.35169506048771, 4.3398126885536215, 4.324314148395091, 4.305111469555403]
[-0.5260535983953483, -0.576049090084071, -0.6260651094847355, -0.6759772245484627, -0.7258056566322664, -0.7755480427815958, -0.8254910929128879, -0.8753523561735771, -0.9250557903770894, -0.9747687175482523, -1.024398440290412, -1.0739013701129592, -1.123445607876218, -1.1729957703481677, -1.222356649292755, -1.2714170791311126, -1.319915186863916, -1.3674106943295958, -1.4136046641608897, -1.458061126942262]|[4.398114934754339, 4.3981955096498275, 4.39837228494216, 4.398600305583405, 4.398523175877558, 4.39786014056262, 4.396689391974677, 4.395542826161315, 4.393544085187552, 4.39048682539537, 4.386438312420561, 4.380915187952228, 4.374448028281087, 4.367770649601994, 4.360275933246599, 4.351110293736504, 4.339340722013218, 4.323979610352355, 4.304915197161927, 4.282101814831618]
[-0.6759983306510223, -0.725886816728019, -0.7757047594046453, -0.8256395844582898, -0.8755087430302932, -0.9252329579828114, -0.974925295759864, -1.024512387951359, -1.0739465808176627, -1.1234076966572473, -1.1728871738875686, -1.222175371537667, -1.2711591189301017, -1.3195767115046455, -1.3670116976959807, -1.4132037788584473, -1.4577150106577963, -1.5011984253345867, -1.544204335496195, -1.5857131972392124]|[4.403994973484386, 4.403522285588747, 4.402322016628629, 4.400511337095197, 4.39865567053681, 4.395914167517937, 4.392119010696486, 4.387369989615649, 4.381215025930142, 4.374210041006526, 4.367105731892971, 4.359311915108974, 4.349983746863561, 4.3381899718212065, 4.322929938361142, 4.304057260602687, 4.281489022606484, 4.256802053319483, 4.231319445413782, 4.203459007267281]
[-0.825493288292903, -0.8753079719491682, -0.9249138151071651, -0.9744899560943153, -1.0239302998661495, -1.0732071421702802, -1.1226161524382676, -1.1720814862687186, -1.2212781924712393, -1.2701319250036789, -1.3183779829679438, -1.3656592075905318, -1.4118085934409244, -1.4563681306574126, -1.5001122087858199, -1.5433559526461027, -1.5850796627062766, -1.6243875094006384, -1.6615072576117058, -1.6972847041188064]|[4.39674589769645, 4.394659368393823, 4.391644792835453, 4.387580991033485, 4.382610627378595, 4.3763110592641405, 4.369241130575992, 4.362172643256688, 4.354540800791491, 4.34549785291097, 4.334114528643433, 4.319371835704423, 4.301071417596413, 4.279104397469007, 4.254932605059249, 4.229967933203798, 4.202594391834151, 4.171814942802066, 4.138336567186959, 4.103422087936588]
[-0.9251664835706931, -0.9747956826310898, -1.0242842450361944, -1.0735877908596672, -1.122952214604128, -1.1723535278792858, -1.2215054364326026, -1.2703067071105902, -1.3184816659179088, -1.3656592123792117, -1.4116795448549628, -1.4561044159722238, -1.4997668949353604, -1.5429539794992206, -1.584638967560561, -1.6239511277198935, -1.6611431032478232, -1.697023046678118, -1.730665427252554, -1.7613410653844728]|[4.395024897558387, 4.390767911833935, 4.385504610813606, 4.378835526291706, 4.371350757254103, 4.363838307896805, 4.355749262912603, 4.346261149866157, 4.334467030446932, 4.319371848302388, 4.300795240098413, 4.278637495690645, 4.254338297802832, 4.229327571819741, 4.201992953704924, 4.171313019272291, 4.137951210233244, 4.103169428169859, 4.066210469969982, 4.026734810211355]
[-1.0717047372221407, -1.1209297828612053, -1.1702449722117374, -1.219061979183382, -1.2673567665603185, -1.3148063188112746, -1.361172797703665, -1.4065919746051558, -1.4505918673006195, -1.4946309336879644, -1.538119477669534, -1.5799929018001546, -1.619638746153487, -1.6575168885014597, -1.694121078426773, -1.7284489433336598, -1.7598067011183365, -1.7884258005157387, -1.814863047969819, -1.8383128635260573]|[4.366347090230885, 4.358654963460781, 4.3509279791798114, 4.342755185919311, 4.3333783629506755, 4.321971567268159, 4.3075690824914545, 4.289907306596144, 4.268877634284916, 4.2454989795016305, 4.221625991983097, 4.19565224147701, 4.166352944472951, 4.134113862100756, 4.10036725056117, 4.0643601552796635, 4.025634842445135, 3.98472693440314, 3.942328021687146, 3.8981938175284703]
[-1.220035086457568, -1.2684037586671066, -1.315913896873483, -1.362249730198504, -1.407467401817152, -1.4511288769971895, -1.4947083569661583, -1.5377472647322947, -1.5791465332122072, -1.618319573359922, -1.6558590601536824, -1.69222979970635, -1.7264107500165664, -1.757773351661312, -1.7865788902869506, -1.8133283772080724, -1.8371713769280933, -1.8585320135837322, -1.877345999510476, -1.8926534380273135]|[4.347930079340332, 4.337950718218218, 4.3257371166142295, 4.310402253954645, 4.291780812572927, 4.2698283996249256, 4.245632229922911, 4.221033039957562, 4.194497161043013, 4.164835640025613, 4.132359508054102, 4.098541007672503, 4.062658677094245, 4.024177158041532, 3.983545121452466, 3.941457517679858, 3.897639831611117, 3.852478903046466, 3.806185315339494, 3.758607963845564]
